,age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,Predicted Income
27186,74,4,209454,3,2,14,0,2,1,0,0,40,39,<=50K
27187,32,5,78530,10,2,3,0,4,1,15024,0,50,39,>50K
27188,25,4,88922,9,2,14,0,2,1,0,0,40,39,<=50K
27189,64,4,86972,10,0,3,4,4,0,0,0,40,39,<=50K
27190,47,6,165468,9,2,6,0,4,1,7298,0,40,39,>50K
27191,37,4,134367,13,2,3,5,4,0,0,0,37,39,>50K
27192,47,4,199058,9,2,2,0,4,1,0,0,40,39,>50K
27193,33,4,183612,9,2,6,0,4,1,0,0,40,39,<=50K
27194,40,4,191982,11,0,10,4,4,0,0,0,40,39,<=50K
27195,22,4,514033,9,4,8,1,2,1,0,0,80,39,<=50K
27196,56,4,172364,9,2,6,0,4,1,0,0,40,39,<=50K
27197,37,4,190105,9,4,0,3,4,0,0,0,55,39,<=50K
27198,30,5,119422,10,2,3,0,4,1,0,0,70,39,>50K
27199,20,4,236592,8,4,10,1,4,0,0,0,35,21,<=50K
27200,53,7,43952,14,2,3,0,4,1,15024,0,38,39,>50K
27201,43,4,194636,13,2,2,0,4,1,0,0,48,39,>50K
27202,23,4,235853,9,2,14,0,4,1,0,0,40,39,<=50K
27203,43,6,150528,9,2,2,0,4,1,0,0,30,39,<=50K
27204,30,4,213722,9,4,5,3,4,1,0,0,40,39,<=50K
27205,20,4,41432,10,4,0,3,4,0,0,0,46,39,<=50K
27206,22,4,285775,11,4,2,3,4,1,0,0,40,39,<=50K
27207,38,4,470663,13,4,3,1,4,1,0,0,50,39,<=50K
27208,54,6,114520,10,2,12,0,4,1,0,0,40,39,<=50K
27209,23,4,113466,9,4,2,1,4,1,0,0,40,39,<=50K
27210,46,4,224559,9,2,14,0,2,1,0,0,40,39,<=50K
27211,59,4,186385,6,2,6,0,4,1,0,0,40,39,<=50K
27212,28,3,167094,6,0,7,1,4,1,0,0,50,39,<=50K
27213,18,3,216508,8,4,7,1,4,1,0,0,25,39,<=50K
27214,41,1,384236,11,4,8,1,4,1,0,0,40,39,<=50K
27215,42,4,181265,11,2,14,0,4,1,0,0,48,39,>50K
27216,58,4,190997,10,2,3,0,4,1,0,0,40,39,>50K
27217,24,4,98287,9,2,12,0,4,1,0,0,50,39,<=50K
27218,39,4,103456,13,2,0,0,4,1,0,0,45,39,>50K
27219,28,4,184723,13,4,13,1,4,0,0,1980,35,39,<=50K
27220,25,4,165622,14,4,12,1,4,1,0,0,55,39,<=50K
27221,29,4,101597,10,0,12,4,4,0,0,0,54,39,<=50K
27222,53,4,146378,3,2,2,0,4,1,0,0,40,39,<=50K
27223,63,1,152163,9,2,11,0,4,1,0,0,40,39,<=50K
27224,26,7,106812,11,0,3,1,4,0,0,0,38,39,<=50K
27225,21,4,148211,9,4,5,1,4,1,3674,0,50,39,<=50K
27226,45,4,187581,10,2,2,0,4,1,0,0,40,39,>50K
27227,29,4,135296,11,4,0,3,4,0,0,0,40,39,<=50K
27228,72,1,144515,16,2,3,0,4,1,0,1258,40,39,<=50K
27229,51,4,210736,6,3,2,2,4,1,0,0,40,39,<=50K
27230,21,4,210165,5,3,5,3,4,1,0,0,40,39,<=50K
27231,38,4,224584,10,0,12,4,2,0,0,0,40,39,<=50K
27232,38,4,80771,13,2,10,5,4,0,0,0,40,39,>50K
27233,46,4,164733,14,2,10,0,4,1,0,0,41,39,>50K
27234,31,6,119411,13,0,3,4,4,1,0,0,60,39,<=50K
27235,68,1,177596,6,5,8,1,2,0,0,0,90,39,<=50K
27236,43,3,396116,9,2,7,0,4,1,0,0,40,39,<=50K
27237,21,4,185251,9,4,12,3,4,1,0,0,40,39,<=50K
27238,44,4,173590,13,2,10,0,4,1,0,0,3,39,<=50K
27239,56,0,196307,16,2,10,0,4,1,0,0,40,39,>50K
27240,20,3,293091,9,4,7,3,4,1,0,0,12,39,<=50K
27241,36,4,175232,9,2,2,0,4,1,5178,0,40,39,>50K
27242,21,4,51047,9,4,0,1,4,0,0,0,25,39,<=50K
27243,21,4,334618,10,4,11,1,2,0,99999,0,40,39,>50K
27244,52,1,152795,10,2,2,0,4,1,0,0,40,39,>50K
27245,56,5,205601,16,2,10,0,4,1,99999,0,70,39,>50K
27246,52,4,129177,13,6,8,1,4,0,0,2824,20,39,>50K
27247,51,6,121548,13,2,3,0,4,1,0,0,25,39,<=50K
27248,29,4,244566,9,0,6,4,4,1,0,0,40,39,<=50K
27249,36,4,75073,10,4,2,1,2,1,0,0,55,39,<=50K
27250,29,4,179008,9,2,4,0,4,1,0,0,55,39,<=50K
27251,21,4,170800,9,4,12,3,4,0,0,0,30,39,<=50K
27252,58,4,373344,2,2,4,0,4,1,0,0,40,39,<=50K
27253,37,4,127961,9,4,6,1,4,1,0,0,40,39,<=50K
27254,50,4,99392,10,0,2,1,2,0,0,0,45,39,<=50K
27255,30,4,392812,9,4,5,1,4,1,0,0,50,10,<=50K
27256,29,4,262478,9,4,4,3,2,1,0,0,30,39,<=50K
27257,48,6,32825,9,2,2,0,4,1,0,0,40,39,<=50K
27258,50,6,167380,4,2,4,0,4,1,0,0,40,39,<=50K
27259,39,4,203204,12,2,0,5,4,0,0,0,25,39,>50K
27260,35,0,105138,15,2,10,0,4,1,0,0,55,39,>50K
27261,54,4,145714,9,2,13,0,4,1,7688,0,25,39,>50K
27262,24,4,182276,9,2,8,5,4,0,0,0,25,39,<=50K
27263,20,4,275385,9,4,5,2,4,1,0,0,45,39,<=50K
27264,30,6,292472,10,2,12,0,0,1,0,0,55,39,<=50K
27265,19,6,73514,9,4,0,3,1,0,0,0,30,39,<=50K
27266,26,4,199600,9,4,12,1,2,1,0,0,40,39,<=50K
27267,38,4,111499,9,2,12,0,4,1,0,1977,99,39,>50K
27268,25,4,202560,10,4,8,1,4,0,0,0,40,39,<=50K
27269,33,4,99309,10,0,2,4,4,1,0,0,50,39,<=50K
27270,60,1,124987,13,2,10,0,4,1,7298,0,40,39,>50K
27271,30,4,287986,10,4,5,1,4,1,0,0,40,39,<=50K
27272,30,4,119411,13,4,10,1,4,1,0,0,40,39,<=50K
27273,19,4,198668,4,4,8,1,4,0,0,0,40,39,<=50K
27274,23,4,117583,9,4,2,3,4,1,0,0,40,39,<=50K
27275,27,4,234664,10,2,10,0,4,1,0,0,40,39,<=50K
27276,20,3,114357,10,4,7,1,4,1,0,0,40,39,<=50K
27277,39,7,176949,12,2,11,0,4,1,0,0,52,39,>50K
27278,33,4,189710,4,2,4,0,4,1,0,0,45,25,<=50K
27279,65,4,205309,9,2,4,0,4,1,0,0,24,39,<=50K
27280,34,4,195576,13,2,3,0,4,1,0,0,50,39,>50K
27281,20,4,216825,9,4,12,3,4,0,0,0,25,25,<=50K
27282,23,3,329174,10,4,7,1,4,1,0,0,40,39,<=50K
27283,25,4,197036,6,4,2,3,4,1,0,0,40,39,<=50K
27284,28,4,181291,13,4,3,1,4,0,0,1564,50,39,>50K
27285,31,4,206512,7,4,5,3,4,1,0,0,25,39,<=50K
27286,28,7,38309,13,4,10,3,4,1,6849,0,40,39,<=50K
27287,37,4,312766,9,0,8,1,4,0,0,0,40,39,<=50K
27288,52,4,139671,10,2,3,0,4,1,0,1977,50,39,>50K
27289,66,0,38621,11,6,8,4,2,0,3273,0,40,39,<=50K
27290,31,4,124827,9,4,8,1,4,1,0,0,40,39,<=50K
27291,37,4,77820,13,2,3,0,4,1,0,0,50,39,>50K
27292,45,0,56904,13,2,0,0,4,1,5013,0,45,39,<=50K
27293,45,4,190115,12,0,3,4,4,1,0,0,40,39,<=50K
27294,44,4,106682,9,2,12,0,4,1,0,0,60,39,>50K
27295,32,1,42596,13,0,10,1,4,1,0,0,40,39,<=50K
27296,35,4,143058,9,2,6,0,4,1,0,0,60,39,<=50K
27297,53,4,102615,7,0,14,1,4,1,0,0,40,1,<=50K
27298,54,4,139703,10,2,2,0,4,1,3103,0,40,10,>50K
27299,43,4,240124,11,2,2,0,4,1,0,0,40,39,>50K
27300,30,4,132565,10,4,2,4,4,1,0,0,40,39,<=50K
27301,49,4,323798,10,0,3,1,4,1,3325,0,50,39,<=50K
27302,52,4,96359,16,2,3,0,4,1,0,0,57,39,>50K
27303,20,4,165201,10,4,0,3,4,0,0,0,4,39,<=50K
27304,60,0,165630,9,2,13,0,4,1,0,1977,40,39,>50K
27305,45,4,264526,12,0,6,3,4,1,0,0,40,39,<=50K
27306,48,4,102359,13,2,3,0,4,1,7298,0,60,39,>50K
27307,28,4,37359,13,2,12,0,4,1,0,0,60,39,<=50K
27308,61,3,232618,15,2,7,0,4,1,0,0,40,39,>50K
27309,48,1,115497,10,2,3,0,4,1,0,0,40,39,>50K
27310,32,4,157747,10,2,13,0,4,1,0,0,45,39,>50K
27311,27,6,41099,9,4,2,1,4,1,0,0,30,39,<=50K
27312,38,4,472604,13,2,8,0,4,1,0,0,35,25,<=50K
27313,33,4,348618,3,3,14,4,3,1,0,0,20,7,<=50K
27314,43,4,135606,14,0,3,1,4,0,0,0,50,39,>50K
27315,36,4,248445,9,5,14,2,4,1,0,0,60,25,<=50K
27316,38,4,112093,7,2,14,0,4,1,0,0,40,39,<=50K
27317,24,1,197552,9,4,13,1,4,0,0,0,40,39,<=50K
27318,22,4,303822,6,4,2,3,4,1,0,0,40,39,<=50K
27319,30,4,288566,13,4,8,1,4,1,0,0,40,39,<=50K
27320,55,3,487411,14,2,7,0,4,1,0,0,40,39,>50K
27321,46,6,43348,15,2,3,0,4,1,15024,0,55,39,>50K
27322,39,7,239409,9,2,11,0,4,1,0,0,50,39,<=50K
27323,50,4,337606,9,2,6,0,4,1,0,1485,40,39,<=50K
27324,34,4,32528,11,3,0,4,4,0,0,974,40,39,<=50K
27325,47,7,118447,13,2,10,0,4,1,0,0,60,39,>50K
27326,46,4,234690,9,2,12,0,4,1,0,0,40,39,>50K
27327,23,3,141003,9,4,7,3,4,1,0,0,60,39,<=50K
27328,43,4,216042,10,0,13,3,4,0,0,1617,72,39,<=50K
27329,45,4,190482,9,0,6,4,4,1,0,0,40,39,<=50K
27330,55,4,381965,13,2,2,2,4,1,0,0,40,39,>50K
27331,68,4,186943,9,2,2,0,4,1,0,0,8,39,<=50K
27332,39,4,142707,11,2,6,0,4,1,0,0,40,39,>50K
27333,39,4,53447,9,0,4,1,4,0,0,0,40,39,<=50K
27334,37,4,127772,13,4,2,1,4,1,0,0,40,39,<=50K
27335,19,4,344414,10,4,14,3,4,1,0,0,40,39,<=50K
27336,20,4,194138,7,4,2,3,4,1,0,0,20,39,<=50K
27337,49,3,558183,11,3,7,4,4,0,0,0,40,39,<=50K
27338,33,4,150154,10,2,2,0,4,1,0,0,40,39,<=50K
27339,21,4,306114,9,4,8,1,4,1,0,0,35,39,<=50K
27340,72,3,177121,13,2,7,0,4,1,0,0,3,39,<=50K
27341,58,1,368797,14,6,10,4,4,1,0,0,35,39,>50K
27342,43,5,175715,9,4,3,1,2,1,0,0,55,39,<=50K
27343,62,4,416829,7,5,8,1,2,0,0,0,21,39,<=50K
27344,21,4,350001,10,4,4,3,4,1,0,0,20,39,<=50K
27345,26,4,339952,10,2,3,0,4,1,0,0,60,39,<=50K
27346,27,4,114967,5,2,2,0,4,1,0,0,40,39,<=50K
27347,34,4,164190,10,2,10,0,4,1,0,1902,38,39,>50K
27348,49,1,166039,9,0,8,4,4,0,0,0,40,39,<=50K
27349,28,4,250135,9,4,10,2,4,0,0,0,40,39,<=50K
27350,34,6,234960,13,2,10,0,2,1,0,1887,48,39,>50K
27351,29,4,103628,10,2,0,5,4,0,0,0,40,39,<=50K
27352,58,4,430005,6,2,14,0,4,1,0,0,50,39,>50K
27353,45,5,106517,9,0,3,1,4,0,0,0,40,39,<=50K
27354,47,6,162236,13,4,2,1,4,0,0,0,40,39,<=50K
27355,53,4,92430,9,2,2,0,4,1,0,0,40,39,<=50K
27356,52,1,40641,6,2,2,0,4,1,5013,0,40,39,<=50K
27357,47,4,169388,7,0,8,4,4,0,0,0,15,39,<=50K
27358,36,1,410034,13,2,10,0,4,1,0,1887,40,39,>50K
27359,48,4,237525,13,2,3,0,4,1,7688,0,65,39,>50K
27360,35,4,150057,10,2,3,0,4,1,0,0,40,39,>50K
27361,49,4,148549,13,2,3,0,4,1,0,1902,50,39,>50K
27362,43,4,75742,10,2,14,0,4,1,0,0,45,39,<=50K
27363,33,4,177675,13,2,3,0,4,1,0,0,50,10,>50K
27364,49,1,193249,12,2,0,0,4,1,0,0,40,39,>50K
27365,17,4,266072,6,4,8,1,4,1,0,0,20,7,<=50K
27366,28,3,80165,10,0,7,1,4,0,0,0,30,39,<=50K
27367,25,4,339324,13,4,13,1,4,1,0,0,40,39,<=50K
27368,69,3,111238,5,2,7,0,4,1,0,0,20,39,<=50K
27369,41,6,284086,11,0,12,1,4,1,0,0,60,39,<=50K
27370,31,4,206051,13,2,0,0,4,1,0,0,40,39,>50K
27371,57,4,426263,14,0,3,4,4,1,0,0,40,39,<=50K
27372,49,4,102583,10,2,10,0,4,1,0,1848,44,39,>50K
27373,40,4,277647,13,2,10,0,4,1,0,0,40,39,>50K
27374,55,4,124808,11,2,10,0,4,1,0,1977,50,10,>50K
27375,47,4,193061,10,0,3,1,4,1,0,0,60,39,<=50K
27376,50,4,121411,8,0,14,1,4,1,0,0,40,39,<=50K
27377,36,4,89202,13,4,10,3,4,1,0,0,50,39,<=50K
27378,17,4,232900,7,4,5,3,4,1,0,0,25,39,<=50K
27379,30,1,319280,9,2,11,0,4,1,0,0,40,39,>50K
27380,79,3,165209,9,2,7,0,4,1,0,0,40,39,<=50K
27381,42,4,193494,9,2,6,0,4,1,0,0,40,39,<=50K
27382,67,6,195066,9,2,4,0,4,1,0,0,50,39,<=50K
27383,36,4,99146,9,2,6,0,4,1,0,0,45,39,<=50K
27384,35,4,92028,14,2,3,0,4,1,0,0,50,39,>50K
27385,27,4,174419,13,4,10,1,4,0,0,0,40,39,<=50K
27386,21,4,57916,4,4,6,3,4,1,0,0,40,39,<=50K
27387,46,4,383384,9,2,10,0,4,1,0,0,40,39,>50K
27388,45,4,198223,13,2,12,0,4,1,0,1902,45,39,>50K
27389,20,4,109813,7,4,13,2,4,1,0,0,40,39,<=50K
27390,17,4,174298,7,4,8,3,4,1,0,0,20,39,<=50K
27391,40,4,45687,10,0,8,1,2,1,4787,0,50,39,>50K
27392,28,4,263614,13,2,3,0,4,1,0,0,40,39,>50K
27393,33,4,96128,7,4,2,3,4,1,0,0,40,39,<=50K
27394,55,4,220262,9,0,12,1,4,0,0,0,40,39,<=50K
27395,55,6,35340,10,2,2,0,4,1,0,0,50,39,<=50K
27396,47,4,280483,9,5,2,4,2,0,0,0,40,39,<=50K
27397,52,5,254211,14,2,10,0,4,1,15024,0,60,39,>50K
27398,29,4,351324,10,4,12,4,4,0,0,0,40,39,<=50K
27399,36,4,58602,3,4,8,1,4,1,0,0,35,39,<=50K
27400,37,4,64922,13,5,8,1,4,1,0,0,70,8,<=50K
27401,41,0,185616,9,4,0,1,4,0,0,1980,40,39,<=50K
27402,43,4,185832,10,2,6,0,4,1,0,0,48,39,>50K
27403,24,4,254767,4,2,4,0,4,1,2105,0,50,39,<=50K
27404,39,0,32312,13,4,10,1,4,0,0,0,60,39,<=50K
27405,47,6,109421,13,2,3,0,4,1,0,0,50,39,>50K
27406,42,4,183205,9,0,3,4,4,0,0,0,45,39,<=50K
27407,39,4,156897,9,4,2,3,4,1,0,2258,42,39,>50K
27408,48,1,145886,13,0,10,4,4,0,0,0,60,39,<=50K
27409,47,1,29819,14,2,3,0,2,1,0,1977,50,39,>50K
27410,27,4,244566,6,2,5,0,4,1,0,0,40,39,<=50K
27411,29,4,253801,9,2,2,0,4,1,0,0,40,6,<=50K
27412,22,4,181313,11,4,8,1,4,0,0,0,30,39,<=50K
27413,37,7,150566,9,5,2,1,4,1,0,0,44,39,<=50K
27414,38,4,237713,13,2,3,0,4,1,0,0,60,39,>50K
27415,32,4,112137,1,2,6,5,1,0,4508,0,40,0,<=50K
27416,48,1,187969,14,0,10,4,4,0,0,0,80,39,<=50K
27417,46,6,224108,9,2,3,5,4,0,0,0,50,39,<=50K
27418,51,4,174754,9,4,8,1,2,0,0,0,38,39,<=50K
27419,28,5,219705,13,2,3,0,4,1,5013,0,55,39,<=50K
27420,35,4,167062,9,2,0,0,4,1,0,0,40,39,<=50K
27421,18,4,190325,7,4,2,3,4,1,0,0,30,39,<=50K
27422,45,4,108859,9,5,2,4,2,0,0,0,40,39,<=50K
27423,36,6,344351,9,4,14,3,4,1,0,0,40,39,<=50K
27424,73,4,153127,10,6,9,4,4,0,0,0,10,39,<=50K
27425,52,4,180881,13,2,3,0,4,1,0,0,40,39,>50K
27426,17,4,183066,6,4,8,3,4,0,0,0,40,39,<=50K
27427,29,0,339002,11,2,2,0,4,1,0,0,40,39,>50K
27428,31,4,185480,9,2,0,5,4,0,0,0,40,27,<=50K
27429,20,4,172047,10,4,4,3,4,1,0,0,10,39,<=50K
27430,42,4,94600,9,2,2,0,4,1,5178,0,40,39,>50K
27431,37,4,302604,10,5,8,2,4,0,0,0,40,39,<=50K
27432,40,4,248094,9,2,14,0,4,1,0,0,40,39,<=50K
27433,32,4,36467,12,2,0,0,4,1,0,0,45,39,<=50K
27434,29,4,53181,14,2,10,0,4,1,0,0,55,39,>50K
27435,20,4,181032,10,4,6,3,4,0,0,0,40,39,<=50K
27436,26,4,248990,7,2,0,0,4,1,0,0,40,39,<=50K
27437,25,4,40512,13,4,10,1,4,1,3674,0,30,39,<=50K
27438,37,4,117381,9,2,13,0,4,1,0,0,80,39,>50K
27439,18,3,173125,8,4,7,3,4,0,0,0,24,39,<=50K
27440,33,3,316663,10,2,7,5,4,0,0,0,50,39,<=50K
27441,26,4,154966,10,2,2,0,4,1,0,0,40,33,<=50K
27442,24,4,198259,9,4,12,3,4,0,0,0,30,39,<=50K
27443,33,4,167939,9,2,8,3,4,0,0,0,25,39,<=50K
27444,23,4,131275,9,4,2,3,0,1,0,0,40,39,<=50K
27445,20,3,236523,6,4,7,3,2,1,0,0,40,39,<=50K
27446,36,4,272950,10,4,12,1,4,1,0,0,50,39,<=50K
27447,37,4,174503,13,6,10,1,4,0,0,0,50,39,<=50K
27448,24,4,116800,11,4,6,3,4,1,0,0,35,39,<=50K
27449,38,4,110713,12,2,2,0,4,1,0,0,50,39,>50K
27450,50,4,202044,13,0,10,4,4,0,0,0,45,39,<=50K
27451,44,4,300528,7,2,0,0,4,1,0,0,40,39,<=50K
27452,46,4,54985,9,2,6,0,4,1,0,1887,40,39,>50K
27453,57,4,133126,10,4,2,1,2,0,0,0,40,39,<=50K
27454,37,4,74593,9,2,2,0,4,1,0,0,70,39,<=50K
27455,44,4,302424,9,0,6,1,4,1,0,0,55,39,<=50K
27456,21,4,344492,10,4,8,3,4,0,0,0,30,39,<=50K
27457,31,4,349148,9,2,2,0,4,1,0,0,40,39,<=50K
27458,32,4,222221,11,2,10,0,4,1,7298,0,42,39,>50K
27459,45,4,234699,9,3,8,4,2,0,0,0,60,39,<=50K
27460,20,1,243178,9,4,5,3,4,1,0,0,40,39,<=50K
27461,52,4,189728,9,5,9,1,4,0,0,0,50,39,<=50K
27462,47,6,318593,9,2,3,0,4,1,0,0,25,39,<=50K
27463,41,4,108681,10,2,0,5,4,0,0,0,40,39,<=50K
27464,40,4,187376,10,2,12,0,4,1,0,0,60,39,>50K
27465,41,7,75409,13,2,10,5,4,0,0,0,40,39,>50K
27466,46,4,172581,13,2,3,0,4,1,0,1902,50,39,>50K
27467,49,4,266150,9,2,6,5,4,0,0,0,40,39,<=50K
27468,65,4,271092,10,0,0,4,4,0,0,0,40,27,<=50K
27469,50,4,135643,9,2,6,2,1,0,0,0,40,2,<=50K
27470,59,4,46466,9,2,14,0,4,1,0,0,40,39,<=50K
27471,18,4,130652,10,4,0,3,4,0,0,0,25,39,<=50K
27472,47,1,114459,14,2,10,0,4,1,7688,0,45,39,>50K
27473,47,3,109832,9,2,7,0,4,1,5178,0,30,1,>50K
27474,45,4,195554,9,2,6,0,4,1,0,0,45,39,>50K
27475,17,4,244589,7,4,12,3,4,0,0,0,40,39,<=50K
27476,45,5,271901,9,2,12,0,4,1,0,0,32,39,>50K
27477,73,4,139978,7,2,6,0,4,1,0,0,40,39,<=50K
27478,48,4,180446,6,2,6,0,2,1,0,0,40,39,<=50K
27479,64,3,178724,9,2,7,5,4,0,0,0,20,39,<=50K
27480,38,7,341643,12,4,3,1,4,1,0,0,60,39,<=50K
27481,37,0,289653,9,2,0,0,4,1,0,0,50,39,>50K
27482,62,5,118725,9,2,3,0,2,1,20051,0,72,39,>50K
27483,26,4,187891,9,4,0,1,2,1,0,0,40,39,<=50K
27484,46,5,116338,14,2,3,5,4,0,0,0,50,39,>50K
27485,46,4,102771,14,2,13,0,4,1,0,1977,40,39,>50K
27486,51,4,89652,9,0,0,4,4,0,4787,0,24,39,>50K
27487,54,0,439608,10,0,0,1,4,0,0,0,40,39,<=50K
27488,65,4,330144,10,2,3,0,4,1,0,0,40,39,<=50K
27489,29,4,251905,12,2,2,0,4,1,0,0,45,39,>50K
27490,37,4,218955,9,2,8,0,4,1,0,0,40,39,<=50K
27491,36,6,188972,16,5,10,4,4,0,0,0,10,1,<=50K
27492,60,6,25825,9,0,2,1,4,1,0,0,50,39,<=50K
27493,33,4,202046,13,4,5,1,4,1,0,2001,40,39,<=50K
27494,62,4,116104,9,6,0,1,4,0,0,0,20,10,<=50K
27495,20,4,194891,9,4,0,1,4,0,0,0,40,39,<=50K
27496,37,4,125550,9,4,13,1,4,0,14084,0,35,39,>50K
27497,66,4,116468,14,2,10,0,4,1,2936,0,20,39,<=50K
27498,32,3,285131,12,4,7,4,4,1,0,0,20,39,<=50K
27499,29,7,409201,10,2,0,0,4,1,0,0,40,39,<=50K
27500,70,5,379819,10,2,12,0,4,1,10566,0,40,39,<=50K
27501,74,4,97167,9,2,8,0,4,1,0,0,15,39,<=50K
27502,37,1,244803,9,2,2,0,4,1,0,0,40,27,<=50K
27503,51,6,115851,9,2,2,0,4,1,0,0,40,39,<=50K
27504,50,4,118058,10,2,14,0,4,1,0,0,50,39,>50K
27505,42,4,258589,9,4,12,1,4,1,0,0,60,39,<=50K
27506,26,4,158810,13,4,10,1,4,1,0,0,70,39,<=50K
27507,27,1,92431,10,4,11,1,4,1,0,2231,40,39,>50K
27508,58,6,165695,9,0,3,1,4,1,0,0,70,39,<=50K
27509,30,3,97281,10,5,7,1,4,1,0,0,60,39,<=50K
27510,32,4,244147,13,4,10,1,4,1,0,1876,50,39,<=50K
27511,66,5,253741,9,2,12,0,4,1,0,1825,10,39,>50K
27512,23,4,170482,10,4,12,3,4,1,0,0,45,39,<=50K
27513,35,4,241001,9,2,6,0,4,1,0,0,44,39,>50K
27514,50,4,165001,13,2,2,0,4,1,0,0,50,39,>50K
27515,17,3,297117,7,4,7,3,4,0,0,0,40,39,<=50K
27516,35,4,340260,9,0,2,4,4,0,0,0,48,39,<=50K
27517,31,4,96480,9,4,0,1,4,0,0,0,50,39,<=50K
27518,30,4,185177,7,4,5,3,4,1,0,0,49,39,<=50K
27519,84,5,172907,10,2,12,0,4,1,0,0,35,39,>50K
27520,35,6,308874,9,4,2,1,2,1,0,0,40,39,<=50K
27521,45,6,54098,11,2,4,0,4,1,0,0,50,39,<=50K
27522,46,4,288608,9,4,2,3,4,1,0,0,40,39,<=50K
27523,50,1,254148,10,2,4,0,4,1,0,0,40,25,<=50K
27524,37,4,111128,7,4,6,1,4,1,0,0,40,39,<=50K
27525,32,4,171116,9,0,8,3,4,0,0,0,40,39,<=50K
27526,53,5,96062,13,2,3,0,4,1,0,1902,48,39,>50K
27527,27,0,276776,10,2,13,0,4,1,0,0,40,39,<=50K
27528,22,4,152878,9,2,14,0,4,1,0,0,40,39,<=50K
27529,29,4,149211,13,2,13,0,4,1,0,0,40,39,<=50K
27530,35,4,58343,9,2,12,0,4,1,0,0,44,39,>50K
27531,38,4,127601,10,2,5,5,4,0,0,0,35,39,>50K
27532,29,4,357781,4,2,4,0,4,1,0,0,40,39,<=50K
27533,26,4,137367,10,4,5,2,1,1,0,0,44,30,<=50K
27534,34,4,110978,15,4,10,1,1,0,0,0,40,39,<=50K
27535,31,4,34503,11,2,2,0,4,1,0,0,40,39,<=50K
27536,30,4,84119,10,2,2,0,4,1,0,2051,40,39,<=50K
27537,20,4,223515,10,4,8,3,4,1,0,0,40,39,<=50K
27538,37,4,372525,14,0,10,4,4,1,0,0,48,39,<=50K
27539,32,4,116365,9,2,0,5,4,0,0,0,20,39,<=50K
27540,36,4,111268,12,0,12,4,4,0,0,0,40,39,<=50K
27541,54,4,225599,14,2,10,0,1,1,7298,0,40,18,>50K
27542,78,3,83511,4,2,7,0,4,1,0,0,40,32,<=50K
27543,46,6,199596,10,0,3,4,4,0,0,0,50,39,<=50K
27544,18,4,301867,9,4,12,3,0,0,0,0,20,39,<=50K
27545,57,4,191983,10,2,11,0,4,1,0,0,50,39,>50K
27546,37,4,105803,9,2,5,0,4,1,0,0,40,39,<=50K
27547,43,4,456236,9,2,2,0,4,1,0,0,40,39,>50K
27548,45,4,116255,9,4,3,1,2,0,0,0,40,39,<=50K
27549,32,4,235109,10,0,0,4,4,0,0,0,40,39,<=50K
27550,38,0,91716,9,2,0,0,4,1,0,0,40,39,>50K
27551,25,4,121102,12,4,13,1,4,0,0,2001,30,39,<=50K
27552,70,4,235781,10,0,4,1,1,1,0,0,40,40,<=50K
27553,40,4,136986,10,2,6,0,4,1,0,0,50,39,>50K
27554,40,6,33658,9,0,2,1,4,1,0,0,40,39,<=50K
27555,20,4,53878,9,4,2,4,4,1,0,0,40,39,<=50K
27556,29,4,200928,9,2,3,0,4,1,0,0,40,39,<=50K
27557,24,4,173736,11,4,2,1,4,1,0,0,55,39,<=50K
27558,28,4,214385,11,4,3,3,2,0,0,0,40,39,<=50K
27559,58,4,102509,6,0,14,1,2,1,0,0,50,39,<=50K
27560,38,4,173047,13,0,0,4,1,0,0,213,40,30,<=50K
27561,59,6,241297,10,6,4,1,4,0,6849,0,40,39,<=50K
27562,18,4,329054,7,4,0,3,4,0,0,0,15,39,<=50K
27563,40,4,274158,9,2,6,0,4,1,0,0,40,39,<=50K
27564,39,5,241153,14,2,3,0,4,1,0,0,50,39,>50K
27565,35,4,200117,13,2,3,0,1,1,0,1887,50,27,>50K
27566,45,4,229516,9,3,2,1,4,1,0,0,72,25,<=50K
27567,62,3,250091,13,0,7,1,4,1,0,0,5,39,<=50K
27568,24,7,247075,9,4,0,4,2,0,0,0,20,39,<=50K
27569,22,4,315524,10,4,0,3,2,1,0,0,30,5,<=50K
27570,23,4,126945,13,2,3,0,4,1,0,0,40,39,<=50K
27571,39,6,29874,10,5,2,1,4,1,0,0,60,39,<=50K
27572,28,4,115579,11,4,13,3,4,0,0,0,38,39,<=50K
27573,51,4,29580,7,2,12,0,4,1,4386,0,30,39,>50K
27574,44,4,56483,13,4,0,3,4,0,0,0,37,39,<=50K
27575,73,3,89852,2,2,7,0,4,1,0,0,40,32,<=50K
27576,24,4,420779,9,2,4,0,2,1,0,0,35,39,<=50K
27577,24,4,255474,7,2,12,0,4,1,0,0,40,39,<=50K
27578,52,4,241444,2,2,2,0,3,1,0,0,50,33,<=50K
27579,43,4,85995,9,4,5,1,4,1,0,0,40,39,<=50K
27580,67,5,116986,8,2,3,0,4,1,0,0,20,39,<=50K
27581,31,4,217962,8,4,5,1,2,1,0,0,40,27,<=50K
27582,36,4,20507,9,2,2,0,4,1,7688,0,50,39,>50K
27583,43,4,184099,12,2,14,0,4,1,0,0,40,39,<=50K
27584,31,4,117816,4,0,5,2,4,1,0,0,70,39,<=50K
